index,name
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,corporation
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,port
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,subsection
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,organization
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,son
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-c,affected party
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,case
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,ton
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,mine
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,the fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,this section
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,name
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,employer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,single employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,act
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,multiemployer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,group
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-d,subsection
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,case
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,state
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,"plan established and maintained by a society, order, or association described in section 501(c)(8) or (9)"
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,trust
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,mine
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,order
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,security
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,tract
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,stock
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,insurance
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,a trust
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,church
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,individual insurance contracts
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,this section
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,government
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,association
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,certain insurance contract plans
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,employer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,society
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,terminated multiemployer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,individual
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,act
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,a state
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,employers
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,governmental plan (within the meaning of section 414(d))
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,employee retirement income security act of 1974
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,multiemployer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,employee
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,tin
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,multiemployer plans
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,"society, order, or association"
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,carrier
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,insurance contract plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-412_subsection-e,profit-sharing or stock bonus plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,representative
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,trust
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,representatives
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,secretary of labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,employee representative
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,employers
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,employee
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,employee representatives
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,subsection
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-a,labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,representative
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,case
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,ton
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,trust
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,representatives
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,form
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,mine
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,heir
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employer
